0,1.1096584796905518
0,1.3759766817092896
0,0.9987947940826416
0,0.9857121109962463
0,1.0231149196624756
0,1.0566339492797852
0,0.9601079225540161
1,0.9610205888748169
1,1.0205669403076172
1,0.9824736714363098
1,0.8612712025642395
1,0.9862375259399414
1,0.8674460649490356
1,0.8322590589523315
2,0.9710275530815125
2,0.8307392597198486
2,0.8317364454269409
2,0.9044303297996521
2,0.9384961128234863
2,0.9744704961776733
2,0.9225109815597534
3,0.9896103739738464
3,0.8143934607505798
3,0.9707762598991394
3,0.6889734864234924
3,0.742038369178772
3,0.9857341647148132
3,0.6806018948554993
4,0.7762560248374939
4,0.9773455262184143
4,0.7780019044876099
4,0.7824146151542664
4,0.8003801107406616
4,1.151393175125122
4,0.7816754579544067
5,0.7611792087554932
5,0.872342050075531
5,0.7180778384208679
5,0.7323317527770996
5,0.736333966255188
5,0.7238162755966187
5,0.6549259424209595
6,0.6999496817588806
6,0.7080284357070923
6,0.8233487010002136
6,0.6765672564506531
6,0.804765522480011
6,0.6659688353538513
6,0.6294565200805664
7,0.7621214389801025
7,0.7801119685173035
7,0.5583621859550476
7,0.8267414569854736
7,0.9683935046195984
7,0.7565852999687195
7,0.7879961729049683
8,0.5510504245758057
8,0.8703885078430176
8,0.8115869164466858
8,0.6324861645698547
8,0.6780665516853333
8,0.772365927696228
8,0.6716762185096741
9,0.48497432470321655
9,0.6727170348167419
9,0.5741646885871887
9,0.6535413861274719
9,0.7564556002616882
9,0.8218004703521729
9,0.7863569855690002
10,0.6908127665519714
10,0.8726910948753357
10,0.6164147257804871
10,0.6020808219909668
10,0.8497940301895142
10,0.7176385521888733
10,0.6919666528701782
11,0.5248389840126038
11,0.7881603240966797
11,0.6255955100059509
11,0.6022975444793701
11,0.5327715873718262
11,0.6727241277694702
11,0.4428957402706146
12,0.51432865858078
12,0.7794739603996277
12,0.5676473379135132
12,0.5460866093635559
12,0.59462571144104
12,0.6560800075531006
12,0.593087911605835
13,0.4847635328769684
13,0.6158971190452576
13,0.6731101870536804
13,0.6105352640151978
13,0.6543958187103271
13,0.5357758402824402
13,0.7837522625923157
14,0.7542151808738708
14,0.7011226415634155
14,0.6398678421974182
14,0.8335127830505371
14,0.5468174815177917
14,0.5887851715087891
14,0.6183954477310181
15,0.7201542854309082
15,0.7438167333602905
15,0.6840693354606628
15,0.8035042881965637
15,0.5392717719078064
15,0.5704728364944458
15,0.6406663656234741
16,0.3794401288032532
16,0.5614851713180542
16,0.7746838331222534
16,0.7101078629493713
16,0.4819033741950989
16,0.869484543800354
16,0.5896308422088623
17,0.5414161682128906
17,0.5783753991127014
17,0.6256329417228699
17,0.5280475616455078
17,0.5429509282112122
17,0.6719682216644287
17,0.647732138633728
18,0.7477735877037048
18,0.6136628985404968
18,0.5300571918487549
18,0.748920738697052
18,0.5993379354476929
18,0.35269203782081604
18,0.6368476152420044
19,0.5171952843666077
19,0.6719359159469604
19,0.4754282832145691
19,0.5739374756813049
19,0.5687735080718994
19,0.6820367574691772
19,0.8856117129325867
20,0.42630815505981445
20,0.6006447672843933
20,0.7049353718757629
20,0.5703359842300415
20,0.5466277003288269
20,0.5901419520378113
20,0.6300436854362488
21,0.6792712211608887
21,0.6062412858009338
21,0.4474567770957947
21,0.6556239128112793
21,0.49524030089378357
21,0.6294033527374268
21,0.48779168725013733
22,0.5205551981925964
22,0.6253297924995422
22,0.531744658946991
22,0.500606894493103
22,0.558669924736023
22,0.6199828386306763
22,0.7514867782592773
23,0.7606958746910095
23,0.5214548707008362
23,0.6595627069473267
23,0.5842281579971313
23,0.647831916809082
23,0.618563711643219
23,0.6096548438072205
24,0.6894724369049072
24,0.5645260214805603
24,0.5951036214828491
24,0.594319224357605
24,0.6022935509681702
24,0.6517816781997681
24,0.699231743812561
25,0.536414623260498
25,0.6357214450836182
25,0.4440672993659973
25,0.5083503723144531
25,0.501336932182312
25,0.5611955523490906
25,0.7555027008056641
26,0.49773314595222473
26,0.5324115753173828
26,0.4001849293708801
26,0.622406005859375
26,0.555270791053772
26,0.6562231183052063
26,0.4547540843486786
27,0.47477060556411743
27,0.6137544512748718
27,0.6569679975509644
27,0.5304989218711853
27,0.500086784362793
27,0.3529468774795532
27,0.6520434617996216
28,0.5171310305595398
28,0.6106842160224915
28,0.6028468608856201
28,0.48364466428756714
28,0.40225616097450256
28,0.48679980635643005
28,0.4413476586341858
29,0.4205041527748108
29,0.5747062563896179
29,0.6010227799415588
29,0.6506283283233643
29,0.5575357675552368
29,0.4994674026966095
29,0.3814523220062256
30,0.400188148021698
30,0.6151082515716553
30,0.7897964715957642
30,0.5749921798706055
30,0.5739535093307495
30,0.5110763311386108
30,0.3709797263145447
31,0.4061738848686218
31,0.5064607262611389
31,0.5374799966812134
31,0.5600612163543701
31,0.4848653972148895
31,0.5783963799476624
