,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
images/PRE_F240537_23_21_R.jpg,0.031032100319862366,-0.024269746616482735,-0.09169288724660873,-0.06308261305093765,-0.09398326277732849,-0.03835183382034302,0.1272660493850708,0.06032185256481171,-0.060842107981443405,0.09484435617923737,0.12888279557228088,-0.07498719543218613,0.0015829441836103797,-0.05349566414952278,0.038368768990039825,0.05928801745176315,-0.04878906533122063,0.0512128584086895,-0.08773215115070343,-0.04133148863911629,0.12807105481624603,0.11015455424785614,0.013440420851111412,0.04282468184828758,-0.017195062711834908,0.14275109767913818,0.17163443565368652,0.031723782420158386,-0.005515696946531534,0.08887972682714462,0.08767229318618774,-0.16043104231357574,-0.05727480351924896,0.05674126371741295,0.11017943173646927,0.06516217440366745,0.004299107939004898,-0.03517236188054085,0.08663209527730942,-0.11756487935781479,0.14146269857883453,-0.06374333053827286,0.0817495808005333,-0.022083265706896782,-0.0635833889245987,0.03038223274052143,0.17538292706012726,-0.025600913912057877,-0.03151938319206238,-0.09809789061546326,0.02308342605829239,0.1223393902182579,-0.18687598407268524,-0.014246270060539246,0.0036233810242265463,0.10785793513059616,-0.04062740132212639,-0.263408899307251,-0.005728551186621189,0.15222732722759247,-0.016894645988941193,0.12510935962200165,-0.018618280068039894,0.0018110201926901937,-0.10131370276212692,-0.00015499810979235917,0.03217434510588646,-0.062229398638010025,0.07795418798923492,0.03367658331990242,-0.10869472473859787,-0.11778745800256729,0.0047113895416259766,-0.0669776201248169,-0.07245706766843796,0.011752356775105,0.0942985862493515,0.17266128957271576,-0.04259282350540161,0.1241031140089035,0.07662255316972733,0.10977715253829956,-0.016805045306682587,0.08665882050991058,0.020386828109622,-0.07637393474578857,0.09212959557771683,-0.06231248006224632,-0.13065464794635773,-0.016931328922510147,0.006508542690426111,-0.06321270018815994,-0.07627342641353607,0.015539887361228466,0.07438217848539352,0.17442674934864044,-0.17015863955020905,-0.036799270659685135,-0.0363091379404068,0.06256246566772461,-0.06483399122953415,-0.012065606191754341,-0.1767388880252838,-0.09892361611127853,0.09568390995264053,0.004168620798736811,-0.12671491503715515,0.11099701374769211,-0.07459095120429993,-0.0013938101474195719,-0.1088368371129036,-0.07569215446710587,0.06562411040067673,-0.03763815015554428,0.051606591790914536,0.0673430934548378,-0.12368602305650711,0.07294679433107376,-0.03410027176141739,-0.01366190891712904,0.17827585339546204,0.09927817434072495,0.016770055517554283,0.17346136271953583,-0.09274940937757492,-0.014463914558291435,0.014987753704190254,0.0023115561343729496
images/PRE_F240836_23_21_R.jpg,-0.1281333565711975,0.08136506378650665,-0.007491542957723141,-2.9867314879084006e-05,0.05753486603498459,0.26284635066986084,0.049321386963129044,0.11919134855270386,0.053901392966508865,0.046265069395303726,-0.014821858145296574,0.02104596421122551,0.11676698923110962,-0.21564950048923492,-0.008939722552895546,0.10699436813592911,-0.07143664360046387,0.08344344794750214,-0.06538411974906921,0.05850005894899368,0.03259478509426117,0.07267013192176819,0.06748097389936447,0.19385141134262085,-0.014009859412908554,-0.017299162223935127,-0.004898963030427694,-0.0480702742934227,0.10707280784845352,-0.025996658951044083,0.04673552140593529,0.09053841233253479,0.014705873094499111,-0.008641781285405159,0.02637830376625061,0.12062378227710724,-0.06311319023370743,0.09205472469329834,0.07190938293933868,-0.11266590654850006,-0.04619394987821579,-0.03221077099442482,0.06600359082221985,-0.07168763875961304,-0.10301779955625534,-0.06969933211803436,0.060826417058706284,-0.016822148114442825,0.005385814234614372,0.029116809368133545,0.20468799769878387,-0.00798820611089468,0.23175299167633057,-0.019085444509983063,-0.014353472739458084,0.042974356561899185,-0.08321783691644669,-0.03814101219177246,-0.08614902943372726,-0.00961847510188818,-0.16316953301429749,-0.0327121838927269,0.039729487150907516,-0.015285336412489414,0.014044459909200668,-0.02139115333557129,-0.06478788703680038,-0.04044114053249359,0.15750591456890106,0.0057010408490896225,-0.031655970960855484,-0.08449915051460266,-0.2611887753009796,-0.008425923995673656,0.036291979253292084,-0.10248647630214691,0.005718425381928682,-0.004386506974697113,-0.05780113488435745,0.20626074075698853,-0.01629098504781723,-0.03824733942747116,0.0507127046585083,-0.046383120119571686,-0.08851609379053116,0.03654439002275467,-0.11266004294157028,0.1064496859908104,0.003485076129436493,-0.027442418038845062,-0.06101672723889351,0.11916845291852951,0.010339178144931793,-0.09305030852556229,-0.05692620202898979,-0.10027153044939041,-0.029321249574422836,-0.11460603028535843,-0.014577331021428108,0.04448139667510986,-0.14774870872497559,0.03679673746228218,0.021358659490942955,-0.07113486528396606,0.003045575227588415,-0.054371461272239685,-0.05150003731250763,0.06243423372507095,0.03175456076860428,0.028002416715025902,0.2082059532403946,-0.11070208996534348,0.12618331611156464,0.053098246455192566,0.030144261196255684,0.14752191305160522,0.13098008930683136,0.008825434371829033,-0.07301240414381027,0.046390730887651443,-0.06798578053712845,-0.004759024828672409,-0.02672819048166275,0.06404480338096619,-0.06460638344287872,0.2322569340467453,0.031199967488646507,0.046520158648490906
images/PRE_F241093_23_21_R.jpg,-0.019298767670989037,0.058927856385707855,0.05351466313004494,-0.05428517609834671,0.006941119208931923,-0.0770542323589325,-0.042991895228624344,0.11498988419771194,0.011362466029822826,0.08904557675123215,0.020649725571274757,0.1167120486497879,-0.005605659447610378,-0.12240662425756454,0.056453026831150055,0.08532799780368805,-0.21027901768684387,0.028484944254159927,0.005945861339569092,0.060612671077251434,0.08502840995788574,0.07906419038772583,0.1181536614894867,0.12691836059093475,-0.019057461991906166,-0.0322822704911232,0.10221042484045029,0.13042600452899933,-0.0066140820272266865,0.13180582225322723,0.16054102778434753,0.04499230533838272,-0.10198409110307693,-0.012678442522883415,0.10494084656238556,-0.004582879599183798,0.00855226069688797,-0.09288050979375839,0.12259205430746078,-0.028344709426164627,0.06480086594820023,-0.07837236672639847,0.11916189640760422,-0.10709058493375778,-0.06297580152750015,0.032371990382671356,0.09018845111131668,-0.03836962580680847,0.05031083896756172,-0.09910263866186142,0.2177480161190033,0.007292353548109531,0.2169075757265091,-0.11509089171886444,-0.06333677470684052,-0.06753046810626984,-0.00930581521242857,-0.06076755374670029,-0.07323679327964783,0.06452885270118713,-0.14583425223827362,0.18213075399398804,0.02652512863278389,-0.018257377669215202,-0.055947549641132355,-0.08656731992959976,0.10400750488042831,0.07465260475873947,0.05632429197430611,-0.06760933250188828,-0.06421388685703278,-0.09427400678396225,-0.10577037185430527,0.02463223598897457,-0.000147887971252203,-0.10263349115848541,0.0442996546626091,0.01503900345414877,-0.14839120209217072,0.011993661522865295,-0.005773934535682201,0.13648340106010437,-0.05914841964840889,-0.043178629130125046,0.04759351909160614,0.1600099503993988,0.05700051784515381,0.025015152990818024,0.102969229221344,-0.039899468421936035,-0.10555468499660492,0.09389862418174744,-0.04789742827415466,-0.04867958277463913,0.06064767390489578,0.15161602199077606,-0.13440318405628204,-0.03873829171061516,-0.0022251580376178026,-0.09094126522541046,-0.06444311141967773,-0.11169186234474182,-0.06834754347801208,-0.12932352721691132,0.15563753247261047,-0.08477449417114258,-0.1031704917550087,0.004082558210939169,-0.014287393540143967,-0.02057570591568947,0.04586588591337204,-0.033897582441568375,-0.037565432488918304,-0.04148554801940918,0.00618679029867053,0.13546547293663025,-0.02037585899233818,-0.051714882254600525,-0.13975998759269714,0.005295882001519203,0.04173145070672035,0.02262062020599842,-0.03443367779254913,0.09893495589494705,0.04403400793671608,0.21748773753643036,-0.15728889405727386,0.06492067128419876
images/PRE_F240445_23_21_R.jpg,0.01862226240336895,0.04048322141170502,-0.1071440652012825,-0.09762318432331085,0.04383781552314758,-0.016715742647647858,0.1195921003818512,0.13495129346847534,-0.08070822805166245,-0.09830552339553833,0.07163805514574051,-0.08549600094556808,0.050863172858953476,-0.09780040383338928,0.12567345798015594,-0.03744029253721237,-0.01328800618648529,-0.04313995689153671,-0.08136100322008133,-0.009754586964845657,0.002161797136068344,0.11286009103059769,0.05753764137625694,0.1439342498779297,-0.19843848049640656,0.04712419956922531,0.08044004440307617,0.010527832433581352,0.1481819450855255,0.022388357669115067,0.018384627997875214,0.0025873230770230293,0.1118927076458931,-0.01992168091237545,0.09520069509744644,0.06375518441200256,-0.05425737798213959,0.1315150409936905,0.12614049017429352,0.04571210965514183,-0.043170396238565445,0.016043148934841156,-0.01949417218565941,0.0019479154143482447,-0.08754216134548187,-0.011948245577514172,0.09056885540485382,-0.0914251059293747,0.010142438113689423,-0.10718704015016556,0.12932679057121277,0.08762912452220917,-0.026749160140752792,-0.00040236872155219316,-0.02750229835510254,0.0753093883395195,0.010580211877822876,0.04137010499835014,-0.03838372230529785,0.04988790303468704,-0.020260654389858246,0.012939795851707458,-0.10486960411071777,0.11696946620941162,-0.1561974287033081,-0.012936100363731384,0.0016479756450280547,-0.03535562753677368,-0.027287600561976433,-0.15367166697978973,-0.0665559470653534,-0.013405725359916687,-0.10032625496387482,-0.12198220938444138,0.038989387452602386,0.06263120472431183,0.011242257431149483,0.26080307364463806,-0.06489383429288864,0.3776157796382904,-0.02563401311635971,0.0698387399315834,0.11634449660778046,-0.10445281118154526,-0.03714168444275856,-0.014707239344716072,-0.0068916091695427895,-0.0015025081811472774,0.09592218697071075,-0.07482405006885529,-0.1700439155101776,-0.007197362836450338,-0.11484154313802719,-0.06115226447582245,0.06795763969421387,-0.002788464305922389,-0.0675491988658905,-0.09192053973674774,-0.030872240662574768,0.07664544135332108,-0.10199818760156631,-0.09821038693189621,-0.17668820917606354,0.0482056587934494,-0.052566543221473694,0.04987095668911934,-0.11128948628902435,0.08908579498529434,-0.015725715085864067,0.018909873440861702,-0.0159448254853487,-0.040207695215940475,0.0014057827647775412,-0.01930728740990162,0.1033845990896225,0.048256371170282364,0.054873671382665634,-0.17516712844371796,0.02211463637650013,-0.06883920729160309,0.09344860166311264,0.14327368140220642,0.09130861610174179,0.0671975240111351,0.01969015598297119,0.08226551115512848,-0.0333724208176136,0.03504785895347595
images/PRE_F240447_23_21_R.jpg,0.008723875507712364,0.046513743698596954,0.006180664990097284,-0.06591406464576721,-0.03023875504732132,0.010331789031624794,0.13311514258384705,0.1375889629125595,-0.12905138731002808,-0.041991788893938065,0.06518737226724625,-0.01609579101204872,-0.03377383202314377,-0.07831982523202896,0.1394357979297638,-0.0052878656424582005,-0.11443648487329483,0.041099902242422104,-0.07497543096542358,-0.15620429813861847,-0.1020655557513237,0.18802203238010406,0.032967109233140945,0.038710467517375946,0.06145637854933739,-0.08460947126150131,0.022542230784893036,-0.02757645584642887,0.01727285608649254,0.1854010373353958,0.14437498152256012,-0.04171018674969673,0.12513239681720734,0.11451530456542969,0.06376403570175171,-0.04678196832537651,-0.11363305151462555,0.04158279672265053,-0.042133186012506485,-0.0648597925901413,-0.08753053098917007,-0.0010640734108164907,0.0009378402610309422,-0.0100336205214262,-0.08642178773880005,0.1236061081290245,0.0828818678855896,0.10648543387651443,0.18421614170074463,-0.015354394912719727,-0.004694713745266199,-0.07666115462779999,-0.0470103845000267,-0.10759633779525757,0.030644824728369713,-0.04446209594607353,-0.030137503519654274,-0.04050792381167412,-0.09031274169683456,-0.04792093485593796,0.18897390365600586,-0.09293544292449951,0.009122892282903194,-0.0019987032283097506,-0.11885178089141846,0.1256990283727646,0.09093674272298813,0.0909259244799614,0.010664141736924648,-0.21512410044670105,-0.16307233273983002,0.033029790967702866,0.04134126380085945,-0.15676149725914001,0.022067220881581306,-0.01120260264724493,-0.08871441334486008,0.09810137003660202,-0.207591250538826,-0.03251606598496437,0.036166366189718246,0.14448758959770203,0.0918426662683487,0.00851860549300909,-0.05251752585172653,0.05391616001725197,0.04542870819568634,0.013708938844501972,0.19278153777122498,-0.057009704411029816,-0.04396392032504082,0.04716064780950546,-0.06820974498987198,-0.023419352248311043,0.059432290494441986,-0.05872521176934242,0.020846016705036163,-0.0988025814294815,0.0415133573114872,-0.0260308850556612,-0.00599113292992115,-0.10986782610416412,-0.0003978738677687943,0.023091265931725502,-0.0007944717654027045,-0.1491602510213852,-0.08287026733160019,0.06272733956575394,0.035994745790958405,0.14460566639900208,-0.16979855298995972,0.09211084991693497,-0.007807515095919371,0.042276326566934586,0.08287885785102844,0.025972632691264153,0.026670068502426147,0.049707088619470596,-0.14592821896076202,-0.08852332085371017,0.10266238451004028,-0.04878177493810654,-0.00473365793004632,0.16103164851665497,0.11947646737098694,-0.07023504376411438,-0.036461737006902695,0.03826281428337097
images/PRE_F240448_23_21_L.jpg,-0.03668879345059395,-0.04436303675174713,-0.04144115746021271,-0.07059210538864136,-0.06257957965135574,-0.12146417796611786,0.05504605174064636,0.1876642107963562,-0.043890759348869324,0.0931294783949852,0.06436149775981903,-0.004074116237461567,0.009085532277822495,0.03484251722693443,-0.04804054647684097,0.10920856148004532,-0.051450420171022415,0.03443511202931404,-0.08505066484212875,-0.08051090687513351,0.026162292808294296,0.11382441222667694,0.11491695791482925,0.08653444051742554,0.011430650018155575,0.02004585973918438,0.15496991574764252,0.12746311724185944,-0.024982476606965065,0.047568179666996,0.16624830663204193,0.04655339941382408,-0.12416091561317444,0.12911362946033478,0.058086346834897995,-0.03601685166358948,0.015734704211354256,-0.1356959342956543,0.04988256096839905,0.05933884158730507,0.1384267657995224,-0.09119638800621033,0.13208766281604767,-0.030609682202339172,-0.02132623828947544,0.07564155012369156,0.09870746731758118,-0.11182963848114014,0.13837960362434387,-0.035383548587560654,0.14116811752319336,-0.0007967472192831337,0.002053670585155487,-0.007893105037510395,-0.02988315373659134,0.10185328125953674,-0.03449876978993416,-0.2067287266254425,-0.03007853962481022,0.16323168575763702,-0.004623336251825094,0.04238516464829445,0.07716067135334015,0.01252523623406887,-0.16889922320842743,-0.05936616286635399,0.100587397813797,-0.020902859047055244,-0.06361819058656693,-0.11943235993385315,-0.0006988499662838876,-0.0466417595744133,-0.08921565860509872,0.017178788781166077,-0.09000185877084732,0.029183264821767807,-0.0599854402244091,0.06023755297064781,-0.07357408106327057,-0.045499276369810104,0.05514165014028549,-0.007758953608572483,-0.0360126718878746,0.08434745669364929,0.1015508621931076,-0.05114779621362686,-0.01879550889134407,-0.01350987795740366,0.15255096554756165,-0.17954464256763458,-0.14994384348392487,-0.011306782253086567,-0.07965904474258423,-0.10445891320705414,0.10626582056283951,0.15606282651424408,-0.11435279995203018,0.06502138078212738,0.063328817486763,-0.06736650317907333,-0.0736856609582901,0.03168978542089462,-0.06434667110443115,0.008852705359458923,0.035674288868904114,-0.030990667641162872,-0.012288112193346024,-0.002770049264654517,0.027148105204105377,-0.1187349408864975,-0.10697363317012787,-0.04237806051969528,-0.14648903906345367,-0.11358186602592468,0.11800505965948105,0.07864204049110413,0.00951653067022562,-0.06337521970272064,-0.038759030401706696,-0.12536805868148804,0.10968717187643051,0.15564078092575073,0.05452469363808632,0.07635543495416641,0.1583710014820099,0.18296895921230316,-0.11459407210350037,-0.009736435487866402
images/PRE_F240449_23_21_R.jpg,-0.04005116969347,0.039501406252384186,-0.14787769317626953,0.12414506822824478,-0.042191579937934875,0.10677947849035263,0.06103860214352608,0.12785717844963074,0.12250331789255142,0.07082607597112656,0.0608585961163044,-0.03741220012307167,0.12365788221359253,-0.005463102832436562,0.04977404698729515,0.16786926984786987,0.12217610329389572,0.1235928162932396,-0.07020672410726547,0.011604532599449158,0.050672225654125214,-0.02058688923716545,0.06873742491006851,0.06262622773647308,-0.0470791719853878,-0.08398477733135223,-0.034051600843667984,-0.02090955153107643,0.07576504349708557,-0.0473005436360836,0.19257961213588715,0.1448427438735962,-0.05283098295331001,0.16423286497592926,0.21471458673477173,-0.090147964656353,0.05731024593114853,-0.011615591123700142,-0.09707646816968918,-0.03800350800156593,-0.044492170214653015,-0.06202787160873413,-0.06044309213757515,-0.11231653392314911,-0.07012694329023361,0.12857486307621002,0.09691635519266129,-0.00925640482455492,0.08370082825422287,0.16336914896965027,0.0777607262134552,0.02326430194079876,-0.01008897740393877,-0.0300886370241642,0.021914280951023102,0.006548617966473103,-0.049672577530145645,-0.11665621399879456,-0.0782090350985527,-0.026866624131798744,0.030262649059295654,0.03671499341726303,0.04344546049833298,0.07401484996080399,-0.04552196338772774,0.0050880080088973045,-0.07207641750574112,0.07478358596563339,0.061818238347768784,-0.18146152794361115,0.04578198865056038,-0.057010676711797714,-0.049565836787223816,-0.13594356179237366,-0.01504731085151434,0.13623875379562378,-0.11557470262050629,0.14296619594097137,-0.14170077443122864,0.1311771422624588,-0.006709691137075424,0.09905420243740082,-0.03439497947692871,-0.18558216094970703,-0.10609454661607742,0.054150085896253586,0.02462608553469181,0.0507228784263134,-0.11477206647396088,-0.12827515602111816,-0.03736879676580429,-0.11378277838230133,-0.13672149181365967,0.07180285453796387,-0.0023167587351053953,-0.13144633173942566,0.10332461446523666,0.05469789355993271,0.015790285542607307,0.18031397461891174,-0.09512428194284439,0.13337679207324982,-0.051125090569257736,0.006894340738654137,-0.006674749776721001,-0.11114153265953064,0.03321031108498573,0.12478546053171158,0.005746519658714533,-0.016663726419210434,0.08368653059005737,0.002629829803481698,0.05009917542338371,-0.041506193578243256,0.10895994305610657,0.046616606414318085,0.008398710750043392,0.07147205621004105,0.08777495473623276,-0.11713115125894547,0.00752278883010149,-0.11847540736198425,0.02941408008337021,0.010173353366553783,-0.06010367348790169,0.04603306204080582,0.04487733915448189,0.10940420627593994
images/PRE_F240450_23_21_R.jpg,-0.06750352680683136,-0.005504901055246592,-0.0855669230222702,0.15399372577667236,-0.014923924580216408,0.1521158665418625,0.20388458669185638,0.1597358137369156,0.006837883032858372,0.02618142031133175,0.039626527577638626,-0.01972552016377449,0.10873863101005554,-0.10947933048009872,0.0516391396522522,0.045971259474754333,0.11659087240695953,0.097450852394104,-0.0834234356880188,0.013296404853463173,-0.03321782127022743,0.11767575144767761,-0.03000830113887787,0.13962829113006592,0.09706868976354599,0.02301790937781334,-0.07872307300567627,-0.005111756734549999,0.06364453583955765,-0.047828517854213715,-0.10234904289245605,0.09777870029211044,-0.10546231269836426,0.0769239068031311,0.0073341806419193745,-0.013662506826221943,0.02993858978152275,-0.09221936762332916,-0.04175478219985962,-0.1036350429058075,0.09938023239374161,0.007985426113009453,-0.006136538926512003,0.08201972395181656,-0.07053351402282715,0.022518392652273178,0.13932329416275024,-0.027486449107527733,0.08835898339748383,-0.10942036658525467,0.11806657165288925,-0.034895796328783035,0.07460761070251465,-0.10121616721153259,0.07460494339466095,0.12302897870540619,-0.06311167031526566,-0.11881701648235321,-0.01889241859316826,-0.09297099709510803,0.009614725597202778,-0.058225367218256,0.06388358026742935,0.018264316022396088,-0.05607715994119644,0.03800756111741066,-0.14222046732902527,0.13610468804836273,-0.10327547788619995,-0.03151637315750122,0.07040657848119736,-0.07077660411596298,-0.08526065945625305,-0.17923690378665924,-0.04442038759589195,0.058918219059705734,0.010917514562606812,0.0750284492969513,-0.18247316777706146,0.07309767603874207,-0.00876332726329565,-0.034144941717386246,0.2274378091096878,-0.09346397966146469,0.07621089369058609,0.06954813003540039,0.06858721375465393,-0.09166864305734634,0.08562973141670227,-0.1840554028749466,0.0916547179222107,0.0011483131675049663,0.012548744678497314,-0.03758327290415764,0.043362319469451904,-0.05084749311208725,-0.0001670860219746828,-0.008907575160264969,0.07599064707756042,0.12052253633737564,-0.17906537652015686,0.06055883318185806,-0.14987212419509888,0.06223902106285095,-0.026163319125771523,0.1230679303407669,-0.006765903439372778,0.10783132910728455,0.020164573565125465,-0.04999352619051933,-0.14745572209358215,-0.07511643320322037,0.0352000817656517,0.05275705084204674,0.1312691569328308,0.04786968603730202,0.04059641808271408,0.0961809754371643,-0.11852409690618515,-0.10742424428462982,-0.056383322924375534,0.08944986760616302,0.0779188796877861,-0.012550166808068752,0.10975219309329987,0.1365308314561844,0.005158386193215847,-0.053510598838329315
images/PRE_F240453_23_21_R.jpg,0.023067545145750046,0.08097430318593979,-0.02602745220065117,-0.04387923702597618,-0.1621824949979782,-0.04531920328736305,-0.010902571491897106,0.18302252888679504,-0.13297519087791443,-0.03214314952492714,0.0100648058578372,0.18253494799137115,0.013974960893392563,-0.06293150037527084,0.10661870241165161,0.03493982553482056,-0.015624725259840488,-0.029964370653033257,-0.040962669998407364,0.031379081308841705,0.12282704561948776,0.006359722465276718,0.04057026654481888,0.08206291496753693,0.07914329320192337,-0.008605300448834896,0.13248100876808167,0.06746436655521393,0.07043040543794632,0.1285286694765091,-0.006637671496719122,0.0266733318567276,-0.15363271534442902,0.026845481246709824,0.10534421354532242,0.12493280321359634,0.05641349405050278,-0.1526656597852707,0.02079135924577713,0.047941677272319794,-0.02083479054272175,-0.13255421817302704,0.03108460269868374,0.01221601665019989,0.014165757223963737,-0.006098845973610878,-0.011207050643861294,-0.033396441489458084,0.10496146231889725,-0.11151134222745895,0.18908339738845825,-0.06994449347257614,0.07116460055112839,-0.017564253881573677,-0.12990476191043854,0.09226183593273163,-0.003508468624204397,-0.03126196935772896,-0.052952490746974945,-0.010854861699044704,-0.021574096754193306,0.11508943140506744,-0.07010596245527267,0.03527919203042984,-0.1592882126569748,0.06648655235767365,0.06678333133459091,0.07500237971544266,-0.04106193035840988,-0.0797610878944397,-0.06547347456216812,-0.07670731097459793,-0.07855382561683655,0.04836186021566391,-0.09602458775043488,0.05463007092475891,0.014646911062300205,0.09591686725616455,-0.15537767112255096,-0.055500563234090805,0.17041762173175812,0.07736974954605103,0.007363537792116404,0.0878036618232727,-0.14470911026000977,0.08153404295444489,0.022897349670529366,-0.10085951536893845,-0.021202290430665016,-0.13877525925636292,-0.019476503133773804,0.08439535647630692,-0.1766231656074524,-0.05250738933682442,0.06902927905321121,0.12662386894226074,-0.053979240357875824,-0.027780888602137566,0.03700887784361839,-0.0482628159224987,0.16091468930244446,-0.0022302630823105574,-0.07991115003824234,-0.02857840806245804,0.20863494277000427,-0.07836824655532837,-0.09529273211956024,0.07344160228967667,0.017310120165348053,0.08294977992773056,-0.16371522843837738,-0.14982092380523682,-0.10355047881603241,0.009238922037184238,0.14186222851276398,0.08976174145936966,-0.07885339856147766,-0.018512602895498276,-0.06657300889492035,0.05882894992828369,0.03414895758032799,0.09612659364938736,-0.032631173729896545,-0.00711709214374423,0.16104258596897125,0.10943504422903061,-0.0449538379907608,-0.132423996925354
images/PRE_F240454_23_21_L.jpg,-0.031105676665902138,0.04766254499554634,0.10597708821296692,0.04462616518139839,-0.012432930991053581,0.02031678706407547,-0.06162004545331001,0.09600106626749039,-0.03931291401386261,0.07600301504135132,0.04356055334210396,-0.0031939195469021797,0.041794583201408386,-0.04733283817768097,0.08044407516717911,0.06698885560035706,-0.00956268236041069,0.1719813197851181,0.017486507073044777,0.13141851127147675,0.0491635724902153,0.0995541512966156,0.08864540606737137,0.10791222006082535,0.10688730329275131,0.12902724742889404,0.07153568416833878,0.04983280599117279,0.021792735904455185,0.13060089945793152,-0.03124246746301651,0.003751788754016161,0.14466118812561035,-0.014075509272515774,0.14056600630283356,0.1080106869339943,-0.009531288407742977,0.07424929738044739,-0.06668774038553238,-0.06578870862722397,-0.049070101231336594,-0.020127134397625923,0.23477394878864288,-0.1062014028429985,-0.21526575088500977,-0.08249031007289886,0.03834347054362297,-0.05575873330235481,-0.05914870277047157,-0.1195095032453537,0.03165676072239876,0.1036783829331398,0.11325865238904953,-0.012989958748221397,-0.048505544662475586,0.036774661391973495,-0.052891504019498825,-0.02602640725672245,0.016056668013334274,-0.013265954330563545,0.042694952338933945,0.055754564702510834,-0.01112878043204546,-0.1291034072637558,-0.022036053240299225,-0.2119918167591095,-0.025073451921343803,0.0299857035279274,-0.013957643881440163,-0.03887399658560753,-0.11754114180803299,-0.13213157653808594,-0.16138024628162384,0.06814210116863251,0.070118248462677,-0.07207344472408295,0.03584877401590347,0.12509480118751526,-0.164158433675766,0.17853394150733948,0.10992489755153656,0.0013783328467980027,0.11281229555606842,-0.06278515607118607,-0.07796800881624222,-0.07241954654455185,0.07834840565919876,0.027224639430642128,-0.04820769652724266,-0.06719459593296051,-0.02682928740978241,-0.029889890924096107,-0.02622084505856037,-0.23310939967632294,0.055911704897880554,-0.14292390644550323,-0.07195983827114105,-0.005964186042547226,-0.0029504757840186357,-0.0545731857419014,-0.09632956981658936,-0.0634516105055809,-0.16513212025165558,-0.07585005462169647,0.06335553526878357,-0.07802970707416534,-0.0849311575293541,0.10579847544431686,-0.016537245362997055,0.061739806085824966,-0.08685438334941864,0.039178021252155304,0.021798131987452507,0.039284564554691315,0.08581847697496414,0.029388243332505226,-0.044340696185827255,0.045777808874845505,-0.042709752917289734,0.08306939899921417,0.0935617983341217,-0.018575331196188927,-0.061740387231111526,0.09415275603532791,-0.17335672676563263,0.19275864958763123,0.06387235224246979,0.06327593326568604
